ずつう,頭痛,[Noun] 1. headache
ずっと,ずっと,"[Adverb] 1. continuously in some state (for a long time, distance); throughout; all along; the whole time; all the way {ずーっと and ずうっと are more emphatic} 2. much (better, etc.); by far; far and away 3. far away; long ago 4. direct; straight | Other forms: ずーっと、ずうっと [Notes] ずっと: ichi1. ずーっと: spec1."
すてき,素敵,[Na-adjective] 1. lovely; dreamy; beautiful; great; fantastic; superb; cool; capital | Other forms: 素的 【すてき】、素適 【すてき】 [Notes] 素敵: Ateji (phonetic) reading. 素的: Ateji (phonetic) reading. 素適: Ateji (phonetic) reading.
すでに,すでに,[Adverb] 1. already; too late {Usually written using kana alone} | Other forms: 既に 【すんでに】、已に 【すでに】、已に 【すんでに】 [Notes] 已に: Out-dated kanji. 已に: Out-dated kanji.
すなわち,すなわち,"[Adverb, Conjunction] 1. that is; namely; i.e. {Usually written using kana alone} | Other forms: 則ち 【すなわち】、乃ち 【すなわち】、輒 【すなわち】"
すばらしい,素晴らしい,[I-adjective] 1. wonderful; splendid; magnificent | Other forms: 素晴らしい 【すんばらしい】、素晴しい 【すばらしい】、素晴しい 【すんばらしい】、素薔薇しい 【すばらしい】、素薔薇しい 【すんばらしい】 [Notes] 素薔薇しい: Irregular kanji usage. 素薔薇しい: Irregular kanji usage.
スピーチ,スピーチ,"[Noun] 1. speech [Notes] スピーチ: gai1, ichi1."
すべて,全て,"[Noun, No-adjective] 1. everything; all; the whole {Usually written using kana alone} [Adverb] 2. entirely; completely; wholly; all {Usually written using kana alone} | Other forms: 総て 【すべて】、凡て 【すべて】、惣て 【すべて】、渾て 【すべて】、総べて 【すべて】 [Notes] 総べて: Irregular okurigana usage."
すませる,済ませる,"[Ichidan verb, Transitive verb] 1. to finish; to make an end of; to get through with; to let end"
すみません,すみません,"[Expression] 1. excuse me; pardon me; I'm sorry {Usually written using kana alone, Polite (teineigo)} 2. thank you {Usually written using kana alone, Polite (teineigo)}"
するどい,鋭い,[I-adjective] 1. sharp (blade); pointed 2. sharp (pain); stabbing; cutting (remark); stinging; pointed (question or look); screeching (noise) 3. perceptive; keen; quick (mind); astute; shrewd; discerning 4. nimble; agile; quick
せい,性,[Noun] 1. nature (of a person) 2. sex 3. gender [Suffix] 4. -ty; -ity; -ness; -cy {indicating quality or condition}
せい,せい,"[Noun] 1. consequence; outcome; result; blame {Usually written using kana alone, often ...のせい} | Other forms: 所為 【せえ】 [Notes] せえ: Irregular kana usage."
せい,正,"[Noun, No-adjective] 1. (logical) true; regular [Numeric] 2. 10^40; ten thousand undecillion [Noun, No-adjective] 3. original {Abbreviation, See also 正本 せいほん} 4. positive; greater than zero {Mathematics, See also 負 ふ}"
せい,背,[Noun] 1. height; stature {See also 背 せ} | Other forms: 脊 【せい】
ぜい,税,"[Noun, Suffix] 1. tax"
せいかく,性格,[Noun] 1. character; personality; disposition; nature
せいかく,正確,"[Na-adjective, Noun] 1. accurate; punctual; exact; authentic; veracious; correct {See also 精確}"
せいき,世紀,[Noun] 1. century; era
せいきゅう,請求,"[Noun, Suru verb] 1. claim; demand; charge; application; request; billing (for a service)"
ぜいきん,税金,[Noun] 1. tax; duty
せいけつ,清潔,"[Na-adjective, Noun] 1. clean; hygienic; sanitary 2. pure; virtuous; immaculate"
せいげん,制限,"[Noun, Suru verb] 1. restriction; restraint; limitation; limit"
せいこう,成功,"[Noun, Suru verb] 1. success; hit"
せいしき,正式,"[Na-adjective, No-adjective, Noun] 1. due form; official; formality"
せいしん,精神,[Noun] 1. mind; soul; heart; spirit; intention
せいじん,成人,[Noun] 1. adult [Suru verb] 2. to grow up; to mature 3. to come of age {See also 新成人}
せいぜい,せいぜい,[Adverb] 1. at the most; at best; to the utmost; as much (far) as possible {Usually written using kana alone} | Other forms: 精精 【せいぜい】
せいせき,成績,[Noun] 1. results; record; grades; marks
せいぞう,製造,"[Noun, Suru verb, No-adjective] 1. manufacture; production"
ぜいたく,贅沢,"[Na-adjective, Noun] 1. luxury; extravagance [Suru verb] 2. to live in luxury"
せいちょう,成長,"[Noun, Suru verb] 1. growth; grow to adulthood"
せいど,制度,"[Noun, No-adjective] 1. system; institution; organization; organisation"
せいど,制度,"[Noun, No-adjective] 1. system; institution; organization; organisation"
せいねん,青年,[Noun] 1. youth; young man
せいひん,製品,[Noun] 1. manufactured goods; finished goods; product
せいふ,政府,[Noun] 1. government; administration
せいぶつ,生物,"[Noun, No-adjective] 1. living things; creature [Noun] 2. biology {Abbreviation, See also 生物学}"
せいめい,生命,[Noun] 1. life; existence
せいり,整理,"[Noun, Suru verb] 1. sorting; arrangement; organization; putting in order; adjustment; regulation 2. liquidation; settlement; consolidation; clearance (e.g. debt); paying off 3. retrenchment; curtailment; cutting down; disposal"
せき,咳,[Noun] 1. cough; coughing; tussis | Other forms: 咳 【しわぶき】
せきたん,石炭,[Noun] 1. coal | Other forms: 石炭 【いしずみ】 [Notes] いしずみ: Out-dated or obsolete kana usage.
せきにん,責任,[Noun] 1. duty; responsibility (incl. supervision of staff) 2. liability; onus
せきゆ,石油,[Noun] 1. oil; petroleum; kerosene
せけん,世間,[Noun] 1. world; society
せつ,説,"[Noun, Noun - used as a suffix] 1. theory; doctrine [Noun] 2. opinion; view 3. rumour; rumor; gossip; hearsay"
せっきょくてき,積極的,[Na-adjective] 1. assertive; positive; active; proactive {See also 積極性}
せっけい,設計,"[Noun, Suru verb] 1. plan; design; layout"
ぜったい,絶対,[Adverb] 1. absolutely; unconditionally {See also 絶対に} [No-adjective] 2. absolute; unconditional; unmistakable [Noun] 3. absoluteness {Antonym: 相対 そうたい}
セット,セット,"[Noun, Suru verb] 1. set 2. set meal {as in ビッグマックセット} 3. hairdo [Place] 4. Sete [Notes] セット: gai1, ichi1."
せつび,設備,"[Noun, Suru verb] 1. equipment; device; facilities; installation"
せつやく,節約,"[Noun, Suru verb] 1. economising; saving"
ぜひ,ぜひ,"[Adverb, Noun] 1. certainly; without fail {Usually written using kana alone} 2. right and wrong; pros and cons"
せめる,責める,"[Ichidan verb, Transitive verb] 1. to condemn; to blame; to criticize; to criticise; to reproach; to accuse 2. to urge; to press; to pester 3. to torture; to torment; to persecute 4. to break in (a horse)"
せわ,世話,"[Noun, Suru verb] 1. looking after; help; aid; assistance"
ぜん,善,[Noun] 1. good; goodness; right; virtue {Antonym: 悪 あく}
ぜんいん,全員,"[Adverbial noun, Noun] 1. all members (unanimity); all hands; the whole crew; everyone; everybody"
ぜんこく,全国,"[Noun, No-adjective] 1. countrywide; nationwide; whole country; national"
せんじつ,先日,"[Adverbial noun, Temporal noun] 1. the other day; a few days ago"
ぜんしゃ,前者,[Noun] 1. the former
せんしゅ,選手,[Noun] 1. player (in game); team member
ぜんしん,前進,"[Noun, Suru verb] 1. advance; drive; progress"
ぜんしん,前進,"[Noun, Suru verb] 1. advance; drive; progress"
ぜんぜん,全然,[Adverb] 1. not at all (with neg. verb) 2. wholly; entirely; completely
ぜんぜん,全然,[Adverb] 1. not at all (with neg. verb) 2. wholly; entirely; completely
センター,センター,"[Noun] 1. centre; center [Place] 2. Senta | Other forms: センタ [Notes] センター: gai1, ichi1."
ぜんたい,全体,"[Adverbial noun, Temporal noun] 1. whole; entirety; whatever (is the matter)"
せんたく,選択,"[Noun, Suru verb] 1. selection; choice; option"
ぞう,象,[Noun] 1. elephant (Elephantidae spp.) | Other forms: ゾウ
そうおん,騒音,[Noun] 1. noise
ぞうか,増加,"[Noun, Suru verb] 1. increase; rise; growth; addition; increment {Antonym: 減少}"
そうさ,操作,"[Noun, Suru verb] 1. operation; management; handling 2. manipulating to one's benefit"
そうぞう,想像,"[Noun, Suru verb, No-adjective] 1. imagination; guess"
そうぞく,相続,"[Noun, Suru verb] 1. succession; inheritance"
そうだん,相談,"[Noun, Suru verb] 1. consultation; discussion"
そうち,装置,"[Noun, Suru verb] 1. equipment; installation; apparatus; device"
そうとう,相当,"[Noun, Suru verb, No-adjective] 1. corresponding to (in meaning, function, etc.); being equivalent to [Na-adjective, No-adjective] 2. appropriate; suitable; befitting; proportionate [Suru verb] 3. to be proportionate to; to be in keeping with; to be deserving of; to be worthy of [Na-adjective, No-adjective] 4. considerable; substantial [Adverb] 5. considerably; rather; quite; fairly; pretty"
そくど,速度,[Noun] 1. speed; velocity; rate
そこ,底,[Noun] 1. bottom; sole
そこで,そこで,[Conjunction] 1. so; accordingly; now; then; thereupon; therefore {Usually written using kana alone}
そしき,組織,"[Noun, Suru verb] 1. organization; organisation; formation 2. structure; construction; setup; constitution [Noun] 3. system (e.g. railroad, transport, party, etc.) 4. tissue {Biology term} 5. texture (of a rock) {Geology, etc. term, See also 石理} [Noun, Suru verb] 6. weave (of a fabric) | Other forms: 組織 【そしょく】、組職 【そしき】、組職 【そしょく】 [Notes] そしょく: Out-dated or obsolete kana usage. 組職: Irregular kanji usage. そしょく: Out-dated or obsolete kana usage. 組職: Irregular kanji usage."
そそぐ,注ぐ,"[Godan verb with gu ending, Transitive verb] 1. to pour (into) {See also 注ぐ つぐ} 2. to sprinkle on (from above); to water (e.g. plants); to pour onto; to spray 3. to shed (tears) 4. to concentrate one's energy (strength, attention, etc.) on; to devote to; to fix (one's eyes) on [Godan verb with gu ending, intransitive verb] 5. to flow into (e.g. of a river); to run into; to drain into 6. to fall (of rain, snow); to pour down | Other forms: 灌ぐ 【そそぐ】、潅ぐ 【そそぐ】、濺ぐ 【そそぐ】、漑ぐ 【そそぐ】"
そそぐ,注ぐ,"[Godan verb with gu ending, Transitive verb] 1. to pour (into) {See also 注ぐ つぐ} 2. to sprinkle on (from above); to water (e.g. plants); to pour onto; to spray 3. to shed (tears) 4. to concentrate one's energy (strength, attention, etc.) on; to devote to; to fix (one's eyes) on [Godan verb with gu ending, intransitive verb] 5. to flow into (e.g. of a river); to run into; to drain into 6. to fall (of rain, snow); to pour down | Other forms: 灌ぐ 【そそぐ】、潅ぐ 【そそぐ】、濺ぐ 【そそぐ】、漑ぐ 【そそぐ】"
そだつ,育つ,"[Godan verb with tsu ending, intransitive verb] 1. to be raised (e.g. child); to be brought up; to grow (up)"
そっくり,そっくり,[Adverb] 1. all; altogether; entirely; completely {Onomatopoeic or mimetic word} [Na-adjective] 2. exactly like; just like {Onomatopoeic or mimetic word}
そっと,率土,[Noun] 1. face of the earth
そで,袖,"[Noun] 1. sleeve 2. wing (of a stage, desk, gate, etc.)"
そなえる,備える,"[Ichidan verb, Transitive verb] 1. to furnish; to provide for; to equip; to install 2. to have ready; to prepare for 3. to possess (all that is needed); to be endowed with; to be armed with [Ichidan verb, Irregular ru verb, plain form ends with -ri] 4. to be born with; to have since birth | Other forms: 具える 【そなえる】"
そのうち,そのうち,[Adverb] 1. before very long; soon; eventually; sooner or later; of the previously mentioned {Usually written using kana alone} | Other forms: 其の内 【そのうち】
そのまま,そのまま,[No-adjective] 1. without change; as it is (i.e. now) {Usually written using kana alone} 2. just like; extremely similar {Usually written using kana alone} [Adverb] 3. immediately; just after; without a pause {Usually written using kana alone} | Other forms: 其のまま 【そのまま】、其の儘 【そのまんま】
ソファ,ソファ,[Noun] 1. sofa; couch | Other forms: ソファー
そまつ,粗末,"[Na-adjective, Noun] 1. crude; rough; plain; humble; shabby {See also お粗末}"
それぞれ,それぞれ,"[Adverbial noun, No-adjective] 1. each; respectively {Usually written using kana alone} | Other forms: 其れ其れ 【それぞれ】、夫々 【それぞれ】、夫夫 【それぞれ】、其々 【それぞれ】、其其 【それぞれ】 [Notes] 其々: Irregular okurigana usage. 其其: Irregular okurigana usage."
それでも,それでも,[Conjunction] 1. but (still); and yet; nevertheless; even so; notwithstanding {Usually written using kana alone}
それとも,それとも,[Conjunction] 1. or; or else {Usually written using kana alone}
そん,損,"[Na-adjective, Noun, Noun - used as a suffix] 1. loss; damage; harm; unprofitable 2. disadvantage; handicap; drawback; unfavorable"
そんがい,損害,"[Noun, Suru verb] 1. damage; injury; loss"
そんけい,尊敬,"[Noun, Suru verb] 1. respect; esteem; reverence; honour; honor"
そんざい,存在,"[Noun, Suru verb, No-adjective] 1. existence; being"
そんちょう,尊重,"[Noun, Suru verb] 1. respect; esteem; regard"
そんちょう,尊重,"[Noun, Suru verb] 1. respect; esteem; regard"
た,他,"[Adverbial noun, Noun, No-adjective] 1. other (esp. people and abstract matters)"
た,田,[Noun] 1. rice field
だい,台,"[Noun, Noun - used as a suffix] 1. stand; rack; table; bench; podium; pedestal; platform; stage 2. support; holder; rack [Counter] 3. counter for machines, incl. vehicles [Noun] 4. setting (e.g. in jewellery) [Noun, Noun - used as a suffix, Counter] 5. level (e.g. price level); range (e.g. after physical units); period (of time, e.g. a decade of one's life) {See also 代 だい, See also 代 だい} [Noun] 6. elevated area 7. viewing platform 8. dish tray {See also 台盤} 9. meal {Archaism} 10. tall building; tower {Archaism, See also 高殿}"
だい,題,"[Noun] 1. title; subject; theme; topic 2. problem (on a test); question [Noun - used as a suffix, Counter] 3. counter for questions (on a test)"
たいいく,体育,[Noun] 1. physical education; gymnastics; athletics
たいおん,体温,"[Noun] 1. temperature; body temperature (human, animal)"
たいかい,大会,"[Noun, No-adjective] 1. convention; tournament; mass meeting; rally"
たいき,大気,[Noun] 1. atmosphere | Other forms: 大氣 【たいき】 [Notes] 大氣: Out-dated kanji.
だいきん,代金,[Noun] 1. price; payment; cost; charge; the money; the bill
たいくつ,退屈,"[Na-adjective, Noun, Suru verb] 1. tedium; boredom | Other forms: 怠屈 【たいくつ】 [Notes] 怠屈: Out-dated kanji."
たいし,大使,"[Noun, No-adjective] 1. ambassador"
たいした,大した,[Pre-noun adjectival] 1. considerable; great; important; significant; a big deal
たいしょう,対象,"[Noun, No-adjective] 1. target; object (of worship, study, etc.); subject (of taxation, etc.)"
だいじん,大臣,[Noun] 1. cabinet minister
たいする,対する,"[Suru verb - special class] 1. to face (each other); to be facing 2. to be directed toward (the future, etc.); to be in response to; to be related to 3. to receive (a client, etc.) 4. to compare with; to contrast with; to be in opposition with; to be opposed to 5. to confront; to oppose; to compete with"
たいせん,大戦,[Noun] 1. great war; great battle
たいど,態度,"[Noun, No-adjective] 1. attitude; manner; behaviour"
たいど,態度,"[Noun, No-adjective] 1. attitude; manner; behaviour"
だいとうりょう,大統領,[Noun] 1. president; chief executive
たいはん,大半,"[Noun, No-adjective] 1. majority; more than half; most (of) [Adverbial noun] 2. mostly; largely; mainly; predominately; nearly"
だいひょう,代表,"[Noun, Suru verb, No-adjective] 1. representative; representation; delegation; type; example; model"
だいぶぶん,大部分,[Noun] 1. most part; greater part; majority {Antonym: 小部分}
タイプライター,タイプライター,[Noun] 1. typewriter | Other forms: タイプライタ
たいほ,逮捕,"[Noun, Suru verb] 1. arrest; apprehension; capture"
ダイヤ,ダイヤ,"[Noun] 1. diamond {Abbreviation, See also ダイヤモンド} 2. (railway) schedule 3. diagram {Abbreviation} 4. dyer | Other forms: ダイア"
たいよう,太陽,[Noun] 1. sun; solar
たいら,平ら,"[Na-adjective, Noun] 1. flatness; level; smooth; calm; plain; sitting tailor fashion"
だいり,代理,"[Noun, Suru verb, No-adjective] 1. representation; agency; proxy; deputy; agent; attorney; substitute; alternate; acting (principal, etc.)"
たいりく,大陸,"[Noun, No-adjective] 1. continent [Noun] 2. continental Asia (esp. mainland China) 3. continental Europe"
タオル,タオル,"[Noun] 1. towel [Notes] タオル: gai1, ichi1."
だが,だが,[Conjunction] 1. but; however; (and) yet; nevertheless; still; for all that | Other forms: ですが
たがい,互い,[Noun] 1. mutual; reciprocal
たから,宝,[Noun] 1. treasure | Other forms: 財 【たから】、貨 【たから】、寳 【たから】、寶 【たから】
たく,宅,[Noun] 1. house; home; husband
だけど,だけど,[Conjunction] 1. however
たしかめる,確かめる,"[Ichidan verb, Transitive verb] 1. to ascertain; to check; to make sure | Other forms: 慥かめる 【たしかめる】"
たしょう,多少,"[Adverb, No-adjective] 1. more or less; somewhat; a little; a few; some [Noun] 2. amount; quantity"
たすける,助ける,"[Ichidan verb, Transitive verb] 1. to save; to rescue 2. to help; to assist 3. to aid; to contribute (financially) 4. to facilitate; to stimulate | Other forms: 援ける 【たすける】、救ける 【たすける】、扶ける 【たすける】、佐ける 【たすける】、佑ける 【たすける】、輔ける 【たすける】"
ただ,ただ,"[No-adjective, Noun] 1. ordinary; common; usual {Usually written using kana alone} 2. free of charge {Usually written using kana alone, only 只} 3. unaffected; as is; safe {usu. as ただでは...} [Adverb] 4. only; merely; just; simply [Conjunction] 5. but; however; nevertheless {esp. 但} | Other forms: 唯 【ただ】、徒 【ただ】、但 【ただ】、常 【ただ】、タダ"
たたかい,戦い,"[Noun] 1. battle; fight; struggle; conflict | Other forms: 闘い 【たたかい】 [Notes] たたかい: ichi1, news1, nf03. 戦い: ichi1, news1, nf03. たたかい: ichi1, news1, nf03."
たたかう,戦う,"[Godan verb with u ending, intransitive verb] 1. to make war (on); to wage war (against); to go to war (with); to fight (with); to do battle (against) {esp. 戦う} 2. to compete (against) {esp. 戦う} 3. to struggle (against adversities, etc.); to fight; to contend; to resist {esp. 闘う} | Other forms: 闘う 【たたかう】"
たたく,叩く,"[Godan verb with ku ending, Transitive verb] 1. to strike; to clap; to knock; to beat; to tap; to pat 2. to play drums 3. to abuse; to flame (e.g. on the Internet); to insult 4. to consult; to sound out 5. to brag; to talk big 6. to call; to invoke (e.g. a function) {Computer terminology} | Other forms: 敲く 【たたく】 [Notes] 敲く: Out-dated kanji."
ただちに,直ちに,[Adverb] 1. at once; immediately; directly; in person; automatically
たちあがる,立ち上がる,"[Godan verb with ru ending, intransitive verb] 1. to stand up; to get up 2. to rise 3. to recover 4. to take action; to start 5. to make the initial charge {Sumo term} 6. to start up; to boot up {Computer terminology} | Other forms: 立上がる 【たちあがる】、起ち上がる 【たちあがる】、立ちあがる 【たちあがる】"
たちば,立場,[Noun] 1. standpoint; position; situation
たつ,経つ,"[Godan verb with tsu ending, intransitive verb] 1. to pass; to lapse"
たっする,達する,[Suru verb - special class] 1. to reach; to get to; to arrive at
たった,たった,"[Noun or verb acting prenominally, Adverb] 1. only; merely; but; no more than"
だって,だって,[Conjunction] 1. after all; because {Colloquialism} 2. but {Colloquialism} [Particle] 3. even 4. too; as well; also 5. they say; I hear; you mean
たっぷり,たっぷり,"[Adverb, Adverb taking the 'to' particle, Noun, No-adjective, Na-adjective] 1. full; in plenty; ample {Onomatopoeic or mimetic word}"
たとえ,例え,"[Noun] 1. example {esp. 例え} 2. simile; metaphor; allegory; fable; parable {esp. 譬え, 喩え} | Other forms: 譬え 【たとえ】、喩え 【たとえ】"
たに,谷,[Noun] 1. valley | Other forms: 渓 【たに】、谿 【たに】
たにん,他人,[Noun] 1. another person; other people; others {See also 人 ひと} 2. unrelated person (i.e. not related by blood) {Only applies to たにん} 3. outsider; stranger {Only applies to たにん} | Other forms: 他人 【ひと】、他人 【あだびと】 [Notes] ひと: Gikun (meaning as reading) or jukujikun (special kanji reading). あだびと: Out-dated or obsolete kana usage.
たね,種,[Noun] 1. seed (e.g. of a plant); pip; kind; variety; quality; tone 2. material (e.g. for an article); matter (e.g. of a story); subject; theme; (news) copy 3. ingredient; leaven (bread); main ingredient of a sushi {Food term} 4. cause; source 5. trick; secret; magician's trick; inside story 6. paternal blood; lineage {See also 胤} 7. breed (of a stock); sperm; semen
たば,束,"[Noun, Noun - used as a suffix, Counter] 1. bundle; bunch; sheaf | Other forms: 把 【たば】 [Notes] たば: ichi1, news1, nf18. 束: ichi1, news1, nf18. たば: ichi1, news1, nf18."
たび,度,"[Noun, Noun - used as a suffix, Counter] 1. time (three times, each time, etc.); times [Wikipedia definition] 2. Degree | Other forms: たんび"
たび,旅,"[Noun, Suru verb] 1. travel; trip; journey"
たびたび,たびたび,[Adverb] 1. often; again and again; over and over again; repeatedly; frequently {Usually written using kana alone} | Other forms: 度度 【たびたび】
たま,玉,"[Noun] 1. ball; sphere; globe; orb 2. bead (of sweat, dew, etc.); drop; droplet 3. ball (in sports) {esp. 球} 4. pile (of noodles, etc.) 5. bullet {esp. 弾; also written as 弾丸} 6. bulb (i.e. a light bulb) {esp. 球} 7. lens (of glasses, etc.) 8. bead (of an abacus) {esp. 玉,珠} 9. ball (i.e. a testicle) {Slang, Abbreviation, See also 金玉 きんたま, esp. 玉} 10. gem; jewel (esp. spherical; sometimes used figuratively); pearl {esp. 玉,珠; also written as 璧} 11. female entertainer (e.g. a geisha) 12. person (when commenting on their nature); character {Derogatory} 13. item, funds or person used as part of a plot [Noun, Noun - used as a suffix] 14. egg {See also 玉子} [Noun - used as a suffix] 15. coin {usu. だま} 16. precious; beautiful; excellent | Other forms: 球 【たま】、珠 【たま】、弾 【たま】"
たまたま,たまたま,[Adverb] 1. casually; unexpectedly; accidentally; by chance {Usually written using kana alone} | Other forms: 偶偶 【たまたま】、偶 【たまたま】、適 【たまたま】
たまらない,たまらない,"[Expression, I-adjective] 1. intolerable; unbearable; unendurable {Usually written using kana alone} 2. irresistible; tremendous; out of this world {Usually written using kana alone} 3. cannot help (doing); cannot but do; anxious to do {Usually written using kana alone, after te-form of verbs and adj.}"
だまる,黙る,"[Godan verb with ru ending, intransitive verb] 1. to be silent"
だめ,だめ,"[Na-adjective, Noun] 1. no good; not serving its purpose; useless; broken {Usually written using kana alone} 2. hopeless; wasted; in vain; purposeless {Usually written using kana alone} 3. cannot; must not; not allowed {Usually written using kana alone} [Noun] 4. neutral point (in go); intersection owned by neither player at the end of a game | Other forms: ダメ"
ためし,試し,[Noun] 1. trial; test | Other forms: 験し 【ためし】、験 【ためし】
ためす,試す,"[Godan verb with su ending, Transitive verb] 1. to attempt; to test; to try out | Other forms: 験す 【ためす】"
たより,便り,"[Noun, Noun - used as a suffix, Suru verb] 1. news; tidings; information; correspondence; letter {pron. だより as a suffix}"
たよる,頼る,"[Godan verb with ru ending, intransitive verb] 1. to rely on; to have recourse to; to depend on | Other forms: 便る 【たよる】"
だん,段,"[Noun] 1. step; stair; (flight of) steps; (row of) stitches; columns (of print) [Noun, Counter] 2. grade; rank; level [Counter] 3. counter for breaks in written language (or speech, etc.)"
たんい,単位,[Noun] 1. unit; denomination 2. credit (in school) [Wikipedia definition] 3. Unit
たんご,単語,"[Noun, No-adjective] 1. word; vocabulary; (usually) single-character word {linguistics terminology}"
だんし,男子,[Noun] 1. youth; young man
たんじゅん,単純,"[Na-adjective, Noun] 1. simplicity; simple; uncomplicated {Antonym: 複雑}"
たんじょう,誕生,"[Noun, Suru verb] 1. birth; creation; formation"
ダンス,ダンス,"[Noun, Suru verb] 1. dance"
だんたい,団体,[Noun] 1. organization; organisation; association [Place] 2. Dantai
たんとう,担当,"[Noun, Suru verb] 1. being in charge (of an area of responsibility); being responsible (for a work role, etc.)"
たんなる,単なる,[Pre-noun adjectival] 1. mere; simple; sheer
たんに,単に,[Adverb] 1. simply; merely; only; solely {See also 単}
ち,地,"[Noun, Noun - used as a suffix] 1. earth; ground; land; soil 2. place 3. territory 4. bottom (of a package, book, etc.) {See also 天地無用} 5. earth (one of the five elements) {See also 五大, See also 土 ど}"
チーズ,チーズ,[Noun] 1. cheese {See also 乾酪} [Expression] 2. say cheese! (when taking photographs)
チーム,チーム,[Noun] 1. team | Other forms: ティーム
ちい,地位,[Noun] 1. (social) position; status
ちいき,地域,[Noun] 1. area; region
ちえ,知恵,"[Noun] 1. wisdom; wit; sagacity; sense; intelligence 2. prajna (insight leading to enlightenment) {Buddhist term, usu. 智慧} | Other forms: 智恵 【ちえ】、智慧 【ちえ】"
ちえ,知恵,"[Noun] 1. wisdom; wit; sagacity; sense; intelligence 2. prajna (insight leading to enlightenment) {Buddhist term, usu. 智慧} | Other forms: 智恵 【ちえ】、智慧 【ちえ】"
ちか,地下,"[Noun, No-adjective] 1. basement; cellar; underground place [Prefix] 2. underground; below ground 3. secret; under cover [Noun] 4. underground (railway); subway; metro {Colloquialism, Abbreviation}"
ちがい,違い,"[Noun, Noun - used as a suffix] 1. difference; discrepancy"
ちがいない,違いない,"[Expression, I-adjective] 1. (phrase) sure; no mistaking it; for certain | Other forms: 違い無い 【ちがいない】"
ちかごろ,近頃,"[Adverbial noun, Temporal noun] 1. lately; recently; nowadays | Other forms: 近ごろ 【ちかごろ】"
ちきゅう,地球,"[Noun, No-adjective] 1. the earth; the globe"
ちく,地区,"[Noun, No-adjective] 1. district; section; sector"
ちこく,遅刻,"[Noun, Suru verb, No-adjective] 1. lateness; late coming {See also 遅れる}"
ちじ,知事,"[Noun, No-adjective] 1. prefectural governor"
ちしき,知識,[Noun] 1. knowledge; information | Other forms: 智識 【ちしき】
ちちおや,父親,"[Noun] 1. father [Notes] ちちおや: ichi1, news1, nf02. 父親: ichi1, news1, nf02."
ちのう,知能,[Noun] 1. intelligence; intellect; brains | Other forms: 智能 【ちのう】
ちへいせん,地平線,[Noun] 1. horizon (related to land) {See also 水平線}
ちほう,地方,"[Noun, No-adjective] 1. district; region; area; locality 2. the country; countryside; the provinces; rural area {Antonym: 中央 ちゅうおう} [Place] 3. Jikata"
ちゃ,茶,"[Noun] 1. tea {See also お茶} 2. tea plant (Camellia sinensis) 3. tea preparation; making tea {See also 茶道} 4. brown {Abbreviation, See also 茶色} [Noun, Na-adjective] 5. mockery {Archaism, See also 茶化す}"
ちゃ,茶,"[Noun] 1. tea {See also お茶} 2. tea plant (Camellia sinensis) 3. tea preparation; making tea {See also 茶道} 4. brown {Abbreviation, See also 茶色} [Noun, Na-adjective] 5. mockery {Archaism, See also 茶化す}"
チャンス,チャンス,[Noun] 1. chance; opportunity [Wikipedia definition] 2. Chance
ちゃんと,ちゃんと,"[Adverb, Suru verb] 1. diligently; seriously; earnestly; reliably; steadily; legitimately {Onomatopoeic or mimetic word} 2. perfectly; properly; exactly; orderly; punctually; regularly {Onomatopoeic or mimetic word} 3. sufficiently; satisfactorily {Onomatopoeic or mimetic word} 4. quickly {Onomatopoeic or mimetic word}"
ちゅう,中,"[Noun, Prefix, Suffix] 1. medium; average; middle {See also 並} [Noun] 2. moderation 3. middle school {Abbreviation, See also 中一, See also 中学校} 4. China {Abbreviation, See also 中国} 5. volume two (of three) {Abbreviation, See also 中巻} [Noun - used as a suffix] 6. during (a certain time when one did or is doing something); under (construction, etc.); while {See also 話し中} 7. in; out of (e.g. three out of ten people) {See also 中 じゅう}"
ちゅう,注,"[Noun, Suru verb] 1. annotation; explanatory note; comment | Other forms: 註 【ちゅう】"
ちゅうおう,中央,"[Noun, No-adjective] 1. centre; center; middle; heart 2. metropolis; capital city; central government {Antonym: 地方 ちほう} [Place] 3. Chuuou"
ちゅうがく,中学,"[Noun] 1. middle school; junior high school {Abbreviation, See also 中学校}"
ちゅうこ,中古,"[Temporal noun, No-adjective] 1. used; second-hand; old [Noun] 2. Middle Ages {Only applies to ちゅうこ} | Other forms: 中古 【ちゅうぶる】"
ちゅうし,中止,"[Noun, Suru verb] 1. suspension; stoppage; discontinuance; interruption"
ちゅうしゃ,駐車,"[Noun, Suru verb, No-adjective] 1. parking (e.g. car)"
ちゅうしょく,昼食,[Noun] 1. lunch; midday meal 2. food served at a tea party (tea ceremony) {usu. 中食} | Other forms: 昼食 【ちゅうじき】、中食 【ちゅうじき】、昼食 【ひるげ】、昼餉 【ひるげ】
ちゅうしん,中心,"[Noun, No-adjective] 1. center; centre; middle; heart; core; focus; pivot; emphasis; balance [Suffix] 2. -centered; -centred; -focussed; -oriented; centered on; focussed on"
ちゅうもく,注目,"[Noun, Suru verb] 1. notice; attention; observation"
ちゅうもん,注文,"[Noun, Suru verb, No-adjective] 1. order; request | Other forms: 註文 【ちゅうもん】"
ちょうき,長期,"[No-adjective, Noun] 1. long-term {Antonym: 短期 たんき}"
ちょうさ,調査,"[Noun, Suru verb] 1. investigation; examination; inquiry; enquiry; survey"
